Site_Code,Collect Date (local),Precipitation (inches),E = Estimate; W = Warning; P = Provisional; S = Snow Or Ice
27u,9/21/2008,0.170,
27u,9/22/2008,0.030,
27u,9/23/2008,0.000,
27u,9/24/2008,0.100,
27u,9/25/2008,0.160,
27u,9/26/2008,0.000,
27u,9/27/2008,0.000,
27u,9/28/2008,0.000,
27u,9/29/2008,0.000,
27u,9/30/2008,0.000,
27u,10/1/2008,0.000,
27u,10/2/2008,0.000,
27u,10/3/2008,0.410,
27u,10/4/2008,0.110,
27u,10/5/2008,0.000,
27u,10/6/2008,0.350,
27u,10/7/2008,0.010,
27u,10/8/2008,0.010,
27u,10/9/2008,0.150,
27u,10/10/2008,0.000,
27u,10/11/2008,0.000,
27u,10/12/2008,0.000,
27u,10/13/2008,0.340,
27u,10/14/2008,0.010,
27u,10/15/2008,0.170,
27u,10/16/2008,0.030,
27u,10/17/2008,0.000,
27u,10/18/2008,0.000,
27u,10/19/2008,0.000,
27u,10/20/2008,0.180,
27u,10/21/2008,0.010,
27u,10/22/2008,0.000,
27u,10/23/2008,0.010,
27u,10/24/2008,0.000,
27u,10/25/2008,0.000,
27u,10/26/2008,0.000,
27u,10/27/2008,0.000,
27u,10/28/2008,0.000,
27u,10/29/2008,0.000,
27u,10/30/2008,0.000,
27u,10/31/2008,0.390,
27u,11/1/2008,0.230,
27u,11/2/2008,0.220,
27u,11/3/2008,0.250,
27u,11/4/2008,0.910,
27u,11/5/2008,0.000,
27u,11/6/2008,1.030,
27u,11/7/2008,0.590,
27u,11/8/2008,0.170,
27u,11/9/2008,0.150,
27u,11/10/2008,0.010,
27u,11/11/2008,0.360,
27u,11/12/2008,0.570,
27u,11/13/2008,0.060,
27u,11/14/2008,0.000,
27u,11/15/2008,0.000,
27u,11/16/2008,0.000,
27u,11/17/2008,0.000,
27u,11/18/2008,0.020,
27u,11/19/2008,0.000,
27u,11/20/2008,0.250,
27u,11/21/2008,0.110,
27u,11/22/2008,0.060,
27u,11/23/2008,0.010,
27u,11/24/2008,0.000,
27u,11/25/2008,0.130,
27u,11/26/2008,0.010,
27u,11/27/2008,0.000,
27u,11/28/2008,0.070,
27u,11/29/2008,0.090,
27u,11/30/2008,0.020,
27u,12/1/2008,0.100,
27u,12/2/2008,0.140,
27u,12/3/2008,0.000,
27u,12/4/2008,0.000,
27u,12/5/2008,0.000,
27u,12/6/2008,0.000,
27u,12/7/2008,0.400,
27u,12/8/2008,0.100,
27u,12/9/2008,0.100,
27u,12/10/2008,0.000,
27u,12/11/2008,0.000,
27u,12/12/2008,0.520,
27u,12/13/2008,0.340,
27u,12/14/2008,0.090,
27u,12/15/2008,0.010,
27u,12/16/2008,0.030,
27u,12/17/2008,0.000,
27u,12/18/2008,0.070,
27u,12/19/2008,0.050,
27u,12/20/2008,0.000,
27u,12/21/2008,0.000,
27u,12/22/2008,0.060,
27u,12/23/2008,0.020,
27u,12/24/2008,0.330,
27u,12/25/2008,0.150,
27u,12/26/2008,0.250,
27u,12/27/2008,0.880,
27u,12/28/2008,0.340,
27u,12/29/2008,0.150,
27u,12/30/2008,0.060,
27u,12/31/2008,0.100,
27u,1/1/2009,0.340,
27u,1/2/2009,0.030,
27u,1/3/2009,0.010,
27u,1/4/2009,0.000,
27u,1/5/2009,0.570,
27u,1/6/2009,0.290,
27u,1/7/2009,0.890,
27u,1/8/2009,0.600,
27u,1/9/2009,0.000,
27u,1/10/2009,0.720,
27u,1/11/2009,0.080,
27u,1/12/2009,0.050,
27u,1/13/2009,0.000,
27u,1/14/2009,0.000,
27u,1/15/2009,0.000,
27u,1/16/2009,0.000,
27u,1/17/2009,0.000,
27u,1/18/2009,0.010,
27u,1/19/2009,0.000,
27u,1/20/2009,0.000,
27u,1/21/2009,0.000,
27u,1/22/2009,0.000,
27u,1/23/2009,0.000,
27u,1/24/2009,0.010,
27u,1/25/2009,0.060,
27u,1/26/2009,0.040,
27u,1/27/2009,0.020,
27u,1/28/2009,0.010,
27u,1/29/2009,0.010,
27u,1/30/2009,0.040,
27u,1/31/2009,0.010,
27u,2/1/2009,0.000,
27u,2/2/2009,0.010,
27u,2/3/2009,0.000,
27u,2/4/2009,0.000,
27u,2/5/2009,0.000,
27u,2/6/2009,0.100,
27u,2/7/2009,0.000,
27u,2/8/2009,0.020,
27u,2/9/2009,0.300,
27u,2/10/2009,0.420,
27u,2/11/2009,0.030,
27u,2/12/2009,0.000,
27u,2/13/2009,0.000,
27u,2/14/2009,0.000,
27u,2/15/2009,0.020,
27u,2/16/2009,0.000,
27u,2/17/2009,0.000,
27u,2/18/2009,0.000,
27u,2/19/2009,0.000,
27u,2/20/2009,0.000,
27u,2/21/2009,0.000,
27u,2/22/2009,0.100,
27u,2/23/2009,0.300,
27u,2/24/2009,0.230,
27u,2/25/2009,0.250,
27u,2/26/2009,0.190,
27u,2/27/2009,0.000,
27u,2/28/2009,0.000,
27u,3/1/2009,0.280,
27u,3/2/2009,0.150,
27u,3/3/2009,0.110,
27u,3/4/2009,0.000,
27u,3/5/2009,0.480,
27u,3/6/2009,0.000,
27u,3/7/2009,0.150,
27u,3/8/2009,0.110,
27u,3/9/2009,0.140,
27u,3/10/2009,0.000,
27u,3/11/2009,0.000,
27u,3/12/2009,0.000,
27u,3/13/2009,0.000,
27u,3/14/2009,0.340,
27u,3/15/2009,0.240,
27u,3/16/2009,0.100,
27u,3/17/2009,0.060,
27u,3/18/2009,0.000,
27u,3/19/2009,0.050,
27u,3/20/2009,0.270,
27u,3/21/2009,0.000,
27u,3/22/2009,0.170,
27u,3/23/2009,0.100,
27u,3/24/2009,0.420,
27u,3/25/2009,0.620,
27u,3/26/2009,0.000,
27u,3/27/2009,0.020,
27u,3/28/2009,0.550,
27u,3/29/2009,0.180,
27u,3/30/2009,0.010,
27u,3/31/2009,0.140,
27u,4/1/2009,0.590,
27u,4/2/2009,0.880,
27u,4/3/2009,0.390,
27u,4/4/2009,0.000,
27u,4/5/2009,0.000,
27u,4/6/2009,0.000,
27u,4/7/2009,0.000,
27u,4/8/2009,0.000,
27u,4/9/2009,0.020,
27u,4/10/2009,0.010,
27u,4/11/2009,0.040,
27u,4/12/2009,0.680,
27u,4/13/2009,0.200,
27u,4/14/2009,0.030,
27u,4/15/2009,0.000,
27u,4/16/2009,0.000,
27u,4/17/2009,0.210,
27u,4/18/2009,0.000,
27u,4/19/2009,0.000,
27u,4/20/2009,0.000,
27u,4/21/2009,0.000,
27u,4/22/2009,0.030,
27u,4/23/2009,0.010,
27u,4/24/2009,0.010,
27u,4/25/2009,0.000,
27u,4/26/2009,0.000,
27u,4/27/2009,0.000,
27u,4/28/2009,0.310,
27u,4/29/2009,0.000,
27u,4/30/2009,0.000,
27u,5/1/2009,0.000,
27u,5/2/2009,0.250,
27u,5/3/2009,0.000,
27u,5/4/2009,0.330,
27u,5/5/2009,1.010,
27u,5/6/2009,0.490,
27u,5/7/2009,0.060,
27u,5/8/2009,0.030,
27u,5/9/2009,0.000,
27u,5/10/2009,0.000,
27u,5/11/2009,0.030,
27u,5/12/2009,0.030,
27u,5/13/2009,0.300,
27u,5/14/2009,0.150,
27u,5/15/2009,0.000,
27u,5/16/2009,0.000,
27u,5/17/2009,0.000,
27u,5/18/2009,0.430,
27u,5/19/2009,0.810,
27u,5/20/2009,0.000,
27u,5/21/2009,0.000,
27u,5/22/2009,0.000,
27u,5/23/2009,0.000,
27u,5/24/2009,0.000,
27u,5/25/2009,0.000,
27u,5/26/2009,0.000,
27u,5/27/2009,0.000,
27u,5/28/2009,0.000,
27u,5/29/2009,0.000,
27u,5/30/2009,0.000,
27u,5/31/2009,0.000,
27u,6/1/2009,0.000,
27u,6/2/2009,0.000,
27u,6/3/2009,0.000,
27u,6/4/2009,0.000,
27u,6/5/2009,0.000,
27u,6/6/2009,0.020,
27u,6/7/2009,0.000,
27u,6/8/2009,0.000,
27u,6/9/2009,0.000,
27u,6/10/2009,0.000,
27u,6/11/2009,0.000,
27u,6/12/2009,0.000,
27u,6/13/2009,0.000,
27u,6/14/2009,0.000,
27u,6/15/2009,0.000,
27u,6/16/2009,0.000,
27u,6/17/2009,0.000,
27u,6/18/2009,0.000,
27u,6/19/2009,0.380,
27u,6/20/2009,0.040,
27u,6/21/2009,0.160,
27u,6/22/2009,0.040,
27u,6/23/2009,0.000,
27u,6/24/2009,0.000,
27u,6/25/2009,0.050,
27u,6/26/2009,0.000,
27u,6/27/2009,0.000,
27u,6/28/2009,0.000,
27u,6/29/2009,0.000,
27u,6/30/2009,0.000,
27u,7/1/2009,0.000,
27u,7/2/2009,0.000,
27u,7/3/2009,0.000,
27u,7/4/2009,0.000,
27u,7/5/2009,0.000,
27u,7/6/2009,0.000,
27u,7/7/2009,0.000,
27u,7/8/2009,0.000,
27u,7/9/2009,0.000,
27u,7/10/2009,0.000,
27u,7/11/2009,0.000,
27u,7/12/2009,0.300,
27u,7/13/2009,0.050,
27u,7/14/2009,0.000,
27u,7/15/2009,0.000,
27u,7/16/2009,0.000,
27u,7/17/2009,0.000,
27u,7/18/2009,0.000,
27u,7/19/2009,0.000,
27u,7/20/2009,0.000,
27u,7/21/2009,0.000,
27u,7/22/2009,0.000,
27u,7/23/2009,0.000,
27u,7/24/2009,0.000,
27u,7/25/2009,0.030,
27u,7/26/2009,0.000,
27u,7/27/2009,0.000,
27u,7/28/2009,0.000,
27u,7/29/2009,0.000,
27u,7/30/2009,0.000,
27u,7/31/2009,0.000,
27u,8/1/2009,0.000,
27u,8/2/2009,0.000,
27u,8/3/2009,0.000,
27u,8/4/2009,0.000,
27u,8/5/2009,0.180,
27u,8/6/2009,0.010,
27u,8/7/2009,0.000,
27u,8/8/2009,0.000,
27u,8/9/2009,0.000,
27u,8/10/2009,0.240,
27u,8/11/2009,0.380,
27u,8/12/2009,0.020,
27u,8/13/2009,0.050,
27u,8/14/2009,0.180,
27u,8/15/2009,0.000,
27u,8/16/2009,0.000,
27u,8/17/2009,0.000,
27u,8/18/2009,0.000,
27u,8/19/2009,0.000,
27u,8/20/2009,0.000,
27u,8/21/2009,0.000,
27u,8/22/2009,0.000,
27u,8/23/2009,0.000,
27u,8/24/2009,0.000,
27u,8/25/2009,0.020,
27u,8/26/2009,0.000,
27u,8/27/2009,0.000,
27u,8/28/2009,0.000,
27u,8/29/2009,0.000,
27u,8/30/2009,0.000,
27u,8/31/2009,0.000,
27u,9/1/2009,0.000,
27u,9/2/2009,0.000,
27u,9/3/2009,0.090,
27u,9/4/2009,0.000,
27u,9/5/2009,0.300,
27u,9/6/2009,0.730,
27u,9/7/2009,0.100,
27u,9/8/2009,0.000,
27u,9/9/2009,0.000,
27u,9/10/2009,0.000,
27u,9/11/2009,0.000,
27u,9/12/2009,0.000,
27u,9/13/2009,0.000,
27u,9/14/2009,0.000,
27u,9/15/2009,0.000,
27u,9/16/2009,0.030,
27u,9/17/2009,0.000,
27u,9/18/2009,0.000,
27u,9/19/2009,0.730,
27u,9/20/2009,0.000,
27u,9/21/2009,0.000,
27u,9/22/2009,0.000,
27u,9/23/2009,0.000,
27u,9/24/2009,0.000,
27u,9/25/2009,0.000,
27u,9/26/2009,0.000,
27u,9/27/2009,0.000,
27u,9/28/2009,0.020,
27u,9/29/2009,0.670,
27u,9/30/2009,0.000,
27u,10/1/2009,0.080,
27u,10/2/2009,0.080,
27u,10/3/2009,0.000,
27u,10/4/2009,0.000,
27u,10/5/2009,0.000,
27u,10/6/2009,0.000,
27u,10/7/2009,0.000,
27u,10/8/2009,0.000,
27u,10/9/2009,0.000,
27u,10/10/2009,0.000,
27u,10/11/2009,0.000,
27u,10/12/2009,0.000,
27u,10/13/2009,0.160,
27u,10/14/2009,0.680,
27u,10/15/2009,0.010,
27u,10/16/2009,1.080,
27u,10/17/2009,0.970,
27u,10/18/2009,0.050,
27u,10/19/2009,0.000,
27u,10/20/2009,0.000,
27u,10/21/2009,0.150,
27u,10/22/2009,0.010,
27u,10/23/2009,1.020,
27u,10/24/2009,0.000,
27u,10/25/2009,0.210,
27u,10/26/2009,0.980,
27u,10/27/2009,0.050,
27u,10/28/2009,0.120,
27u,10/29/2009,0.480,
27u,10/30/2009,0.350,
27u,10/31/2009,0.020,
27u,11/1/2009,0.010,
27u,11/2/2009,0.000,
27u,11/3/2009,0.010,
27u,11/4/2009,0.000,
27u,11/5/2009,0.520,
27u,11/6/2009,1.120,
27u,11/7/2009,0.630,
27u,11/8/2009,0.030,
27u,11/9/2009,0.460,
27u,11/10/2009,0.320,
27u,11/11/2009,0.090,
27u,11/12/2009,0.000,
27u,11/13/2009,0.360,
27u,11/14/2009,0.050,
27u,11/15/2009,0.180,
27u,11/16/2009,0.770,
27u,11/17/2009,0.620,
27u,11/18/2009,0.280,
27u,11/19/2009,0.760,
27u,11/20/2009,0.370,
27u,11/21/2009,0.350,
27u,11/22/2009,0.610,
27u,11/23/2009,0.050,
27u,11/24/2009,0.100,
27u,11/25/2009,0.510,
27u,11/26/2009,1.250,
27u,11/27/2009,0.000,
27u,11/28/2009,0.000,
27u,11/29/2009,0.000,
27u,11/30/2009,0.050,
27u,12/1/2009,0.000,
27u,12/2/2009,0.000,
27u,12/3/2009,0.000,
27u,12/4/2009,0.000,
27u,12/5/2009,0.010,
27u,12/6/2009,0.000,
27u,12/7/2009,0.000,
27u,12/8/2009,0.000,
27u,12/9/2009,0.000,
27u,12/10/2009,0.000,
27u,12/11/2009,0.000,
27u,12/12/2009,0.000,
27u,12/13/2009,0.000,
27u,12/14/2009,0.320,
27u,12/15/2009,0.450,
27u,12/16/2009,0.220,
27u,12/17/2009,0.010,
27u,12/18/2009,0.010,
27u,12/19/2009,0.260,
27u,12/20/2009,0.130,
27u,12/21/2009,0.500,
27u,12/22/2009,0.010,
27u,12/23/2009,0.010,
27u,12/24/2009,0.000,
27u,12/25/2009,0.000,
27u,12/26/2009,0.000,
27u,12/27/2009,0.000,
27u,12/28/2009,0.030,
27u,12/29/2009,0.030,
27u,12/30/2009,0.000,
27u,12/31/2009,0.280,
27u,1/1/2010,0.290,
27u,1/2/2010,0.040,
27u,1/3/2010,0.040,
27u,1/4/2010,0.690,
27u,1/5/2010,0.120,
27u,1/6/2010,0.000,
27u,1/7/2010,0.000,
27u,1/8/2010,0.870,
27u,1/9/2010,0.100,
27u,1/10/2010,0.070,
27u,1/11/2010,0.880,
27u,1/12/2010,0.710,
27u,1/13/2010,0.510,
27u,1/14/2010,0.280,
27u,1/15/2010,0.610,
27u,1/16/2010,0.010,
27u,1/17/2010,0.150,
27u,1/18/2010,0.010,
27u,1/19/2010,0.010,
27u,1/20/2010,0.000,
27u,1/21/2010,0.000,
27u,1/22/2010,0.000,
27u,1/23/2010,0.000,
27u,1/24/2010,0.300,
27u,1/25/2010,0.180,
27u,1/26/2010,0.000,
27u,1/27/2010,0.000,
27u,1/28/2010,0.000,
27u,1/29/2010,0.020,
27u,1/30/2010,0.240,
27u,1/31/2010,0.010,
27u,2/1/2010,0.020,
27u,2/2/2010,0.060,
27u,2/3/2010,0.160,
27u,2/4/2010,0.020,
27u,2/5/2010,0.180,
27u,2/6/2010,0.080,
27u,2/7/2010,0.060,
27u,2/8/2010,0.000,
27u,2/9/2010,0.000,
27u,2/10/2010,0.130,
27u,2/11/2010,0.200,
27u,2/12/2010,0.320,
27u,2/13/2010,0.100,
27u,2/14/2010,0.450,
27u,2/15/2010,0.010,
27u,2/16/2010,0.280,
27u,2/17/2010,0.010,
27u,2/18/2010,0.000,
27u,2/19/2010,0.000,
27u,2/20/2010,0.000,
27u,2/21/2010,0.000,
27u,2/22/2010,0.000,
27u,2/23/2010,0.090,
27u,2/24/2010,0.130,
27u,2/25/2010,0.040,
27u,2/26/2010,0.390,
27u,2/27/2010,0.160,
27u,2/28/2010,0.000,
27u,3/1/2010,0.000,
27u,3/2/2010,0.080,
27u,3/3/2010,0.010,
27u,3/4/2010,0.010,
27u,3/5/2010,0.000,
27u,3/6/2010,0.000,
27u,3/7/2010,0.280,
27u,3/8/2010,0.000,
27u,3/9/2010,0.000,
27u,3/10/2010,0.100,
27u,3/11/2010,0.540,
27u,3/12/2010,0.580,
27u,3/13/2010,0.000,
27u,3/14/2010,0.000,
27u,3/15/2010,0.030,
27u,3/16/2010,0.080,
27u,3/17/2010,0.030,
27u,3/18/2010,0.000,
27u,3/19/2010,0.000,
27u,3/20/2010,0.000,
27u,3/21/2010,0.040,
27u,3/22/2010,0.120,
27u,3/23/2010,0.000,
27u,3/24/2010,0.000,
27u,3/25/2010,0.480,
27u,3/26/2010,0.040,
27u,3/27/2010,0.000,
27u,3/28/2010,0.490,
27u,3/29/2010,0.670,
27u,3/30/2010,0.080,
27u,3/31/2010,0.030,
27u,4/1/2010,0.020,
27u,4/2/2010,0.310,
27u,4/3/2010,0.090,
27u,4/4/2010,0.110,
27u,4/5/2010,0.280,
27u,4/6/2010,0.060,
27u,4/7/2010,0.110,
27u,4/8/2010,0.500,
27u,4/9/2010,0.020,
27u,4/10/2010,0.000,
27u,4/11/2010,0.000,
27u,4/12/2010,0.000,
27u,4/13/2010,0.060,
27u,4/14/2010,0.010,
27u,4/15/2010,0.000,
27u,4/16/2010,0.000,
27u,4/17/2010,0.150,
27u,4/18/2010,0.010,
27u,4/19/2010,0.000,
27u,4/20/2010,0.010,
27u,4/21/2010,0.940,
27u,4/22/2010,0.000,
27u,4/23/2010,0.150,
27u,4/24/2010,0.000,
27u,4/25/2010,0.000,
27u,4/26/2010,0.420,
27u,4/27/2010,0.300,
27u,4/28/2010,0.010,
27u,4/29/2010,0.080,
27u,4/30/2010,0.070,
27u,5/1/2010,0.010,
27u,5/2/2010,0.050,
27u,5/3/2010,0.500,
27u,5/4/2010,0.000,
27u,5/5/2010,0.120,
27u,5/6/2010,0.000,
27u,5/7/2010,0.000,
27u,5/8/2010,0.000,
27u,5/9/2010,0.000,
27u,5/10/2010,0.020,
27u,5/11/2010,0.000,
27u,5/12/2010,0.000,
27u,5/13/2010,0.000,
27u,5/14/2010,0.000,
27u,5/15/2010,0.000,
27u,5/16/2010,0.020,
27u,5/17/2010,0.000,
27u,5/18/2010,0.170,
27u,5/19/2010,0.340,
27u,5/20/2010,0.040,
27u,5/21/2010,0.210,
27u,5/22/2010,0.140,
27u,5/23/2010,0.060,
27u,5/24/2010,0.000,
27u,5/25/2010,0.100,
27u,5/26/2010,0.310,
27u,5/27/2010,0.070,
27u,5/28/2010,1.040,
27u,5/29/2010,0.150,
27u,5/30/2010,0.070,
27u,5/31/2010,0.300,
27u,6/1/2010,0.070,
27u,6/2/2010,0.210,
27u,6/3/2010,0.010,
27u,6/4/2010,0.490,
27u,6/5/2010,0.010,
27u,6/6/2010,0.250,
27u,6/7/2010,0.160,
27u,6/8/2010,0.330,
27u,6/9/2010,0.390,
27u,6/10/2010,0.210,
27u,6/11/2010,0.010,
27u,6/12/2010,0.000,
27u,6/13/2010,0.000,
27u,6/14/2010,0.000,
27u,6/15/2010,0.320,
27u,6/16/2010,0.250,
27u,6/17/2010,0.000,
27u,6/18/2010,0.000,
27u,6/19/2010,0.000,
27u,6/20/2010,0.110,
27u,6/21/2010,0.000,
27u,6/22/2010,0.000,
27u,6/23/2010,0.000,
27u,6/24/2010,0.000,
27u,6/25/2010,0.010,
27u,6/26/2010,0.000,
27u,6/27/2010,0.000,
27u,6/28/2010,0.000,
27u,6/29/2010,0.000,
27u,6/30/2010,0.020,
27u,7/1/2010,0.020,
27u,7/2/2010,0.040,
27u,7/3/2010,0.070,
27u,7/4/2010,0.020,
27u,7/5/2010,0.030,
27u,7/6/2010,0.000,
27u,7/7/2010,0.000,
27u,7/8/2010,0.000,
27u,7/9/2010,0.000,
27u,7/10/2010,0.000,
27u,7/11/2010,0.000,
27u,7/12/2010,0.320,
27u,7/13/2010,0.000,
27u,7/14/2010,0.000,
27u,7/15/2010,0.000,
27u,7/16/2010,0.000,
27u,7/17/2010,0.000,
27u,7/18/2010,0.000,
27u,7/19/2010,0.000,
27u,7/20/2010,0.000,
27u,7/21/2010,0.000,
27u,7/22/2010,0.000,
27u,7/23/2010,0.000,
27u,7/24/2010,0.200,
27u,7/25/2010,0.000,
27u,7/26/2010,0.000,
27u,7/27/2010,0.000,
27u,7/28/2010,0.000,
27u,7/29/2010,0.000,
27u,7/30/2010,0.000,
27u,7/31/2010,0.000,
27u,8/1/2010,0.000,
27u,8/2/2010,0.000,
27u,8/3/2010,0.000,
27u,8/4/2010,0.000,
27u,8/5/2010,0.000,
27u,8/6/2010,0.000,
27u,8/7/2010,0.240,
27u,8/8/2010,0.020,
27u,8/9/2010,0.010,
27u,8/10/2010,0.000,
27u,8/11/2010,0.000,
27u,8/12/2010,0.000,
27u,8/13/2010,0.000,
27u,8/14/2010,0.000,
27u,8/15/2010,0.000,
27u,8/16/2010,0.000,
27u,8/17/2010,0.000,
27u,8/18/2010,0.000,
27u,8/19/2010,0.000,
27u,8/20/2010,0.000,
27u,8/21/2010,0.000,
27u,8/22/2010,0.040,
27u,8/23/2010,0.000,
27u,8/24/2010,0.000,
27u,8/25/2010,0.000,
27u,8/26/2010,0.050,
27u,8/27/2010,0.010,
27u,8/28/2010,0.000,
27u,8/29/2010,0.000,
27u,8/30/2010,0.000,
27u,8/31/2010,0.750,
27u,9/1/2010,0.050,
27u,9/2/2010,0.000,
27u,9/3/2010,0.000,
27u,9/4/2010,0.020,
27u,9/5/2010,0.000,
27u,9/6/2010,0.310,
27u,9/7/2010,0.120,
27u,9/8/2010,0.450,
27u,9/9/2010,0.010,
27u,9/10/2010,0.020,
27u,9/11/2010,0.000,
27u,9/12/2010,0.000,
27u,9/13/2010,0.000,
27u,9/14/2010,0.000,
27u,9/15/2010,0.170,
27u,9/16/2010,0.380,
27u,9/17/2010,0.430,
27u,9/18/2010,0.680,
27u,9/19/2010,0.710,
27u,9/20/2010,0.020,
27u,9/21/2010,0.130,
27u,9/22/2010,0.000,
27u,9/23/2010,0.240,
27u,9/24/2010,0.010,
27u,9/25/2010,0.000,
27u,9/26/2010,0.320,
27u,9/27/2010,0.020,
27u,9/28/2010,0.010,
27u,9/29/2010,0.010,
27u,9/30/2010,0.000,
27u,10/1/2010,0.000,
27u,10/2/2010,0.000,
27u,10/3/2010,0.000,
27u,10/4/2010,0.000,
27u,10/5/2010,0.000,
27u,10/6/2010,0.000,
27u,10/7/2010,0.000,
27u,10/8/2010,0.040,
27u,10/9/2010,0.730,
27u,10/10/2010,0.790,
27u,10/11/2010,0.080,
27u,10/12/2010,0.000,
27u,10/13/2010,0.000,
27u,10/14/2010,0.070,
27u,10/15/2010,0.060,
27u,10/16/2010,0.000,
27u,10/17/2010,0.000,
27u,10/18/2010,0.000,
27u,10/19/2010,0.000,
27u,10/20/2010,0.000,
27u,10/21/2010,0.010,
27u,10/22/2010,0.120,
27u,10/23/2010,0.410,
27u,10/24/2010,0.730,
27u,10/25/2010,0.080,
27u,10/26/2010,0.220,
27u,10/27/2010,0.010,
27u,10/28/2010,0.100,
27u,10/29/2010,0.000,
27u,10/30/2010,0.360,
27u,10/31/2010,0.100,
27u,11/1/2010,1.020,
27u,11/2/2010,0.010,
27u,11/3/2010,0.000,
27u,11/4/2010,0.000,
27u,11/5/2010,0.150,
27u,11/6/2010,0.590,
27u,11/7/2010,0.030,
27u,11/8/2010,0.000,
27u,11/9/2010,0.090,
27u,11/10/2010,0.000,
27u,11/11/2010,0.130,
27u,11/12/2010,0.000,
27u,11/13/2010,0.180,
27u,11/14/2010,0.220,
27u,11/15/2010,0.220,
27u,11/16/2010,0.010,
27u,11/17/2010,0.220,
27u,11/18/2010,0.180,
27u,11/19/2010,0.080,
27u,11/20/2010,0.010,
27u,11/21/2010,0.000,
27u,11/22/2010,0.000,
27u,11/23/2010,0.090,
27u,11/24/2010,0.000,
27u,11/25/2010,0.110,
27u,11/26/2010,0.350,
27u,11/27/2010,0.120,
27u,11/28/2010,0.240,
27u,11/29/2010,0.050,
27u,11/30/2010,0.600,
27u,12/1/2010,0.000,
27u,12/2/2010,0.000,
27u,12/3/2010,0.000,
27u,12/4/2010,0.000,
27u,12/5/2010,0.000,
27u,12/6/2010,0.000,
27u,12/7/2010,0.390,
27u,12/8/2010,0.880,
27u,12/9/2010,0.530,
27u,12/10/2010,0.000,
27u,12/11/2010,0.800,
27u,12/12/2010,2.390,
27u,12/13/2010,0.350,
27u,12/14/2010,0.260,
27u,12/15/2010,0.160,
27u,12/16/2010,0.010,
27u,12/17/2010,0.000,
27u,12/18/2010,0.090,
27u,12/19/2010,0.090,
27u,12/20/2010,0.040,
27u,12/21/2010,0.070,
27u,12/22/2010,0.010,
27u,12/23/2010,0.500,
27u,12/24/2010,0.340,
27u,12/25/2010,0.290,
27u,12/26/2010,0.120,
27u,12/27/2010,0.200,
27u,12/28/2010,0.030,
27u,12/29/2010,0.180,
27u,12/30/2010,0.070,
27u,12/31/2010,0.010,
27u,1/1/2011,0.000,
27u,1/2/2011,0.000,
27u,1/3/2011,0.000,
27u,1/4/2011,0.050,
27u,1/5/2011,0.300,
27u,1/6/2011,0.220,
27u,1/7/2011,0.660,
27u,1/8/2011,0.030,
27u,1/9/2011,0.050,
27u,1/10/2011,0.000,
27u,1/11/2011,0.000,
27u,1/12/2011,1.100,
27u,1/13/2011,0.520,
27u,1/14/2011,0.110,
27u,1/15/2011,0.390,
27u,1/16/2011,0.190,
27u,1/17/2011,0.000,
27u,1/18/2011,0.040,
27u,1/19/2011,0.000,
27u,1/20/2011,0.210,
27u,1/21/2011,0.900,
27u,1/22/2011,0.010,
27u,1/23/2011,0.040,
27u,1/24/2011,0.280,
27u,1/25/2011,0.040,
27u,1/26/2011,0.000,
27u,1/27/2011,0.000,
27u,1/28/2011,0.040,
27u,1/29/2011,0.230,
27u,1/30/2011,0.030,
27u,1/31/2011,0.000,
27u,2/1/2011,0.000,
27u,2/2/2011,0.000,
27u,2/3/2011,0.000,
27u,2/4/2011,0.490,
27u,2/5/2011,0.060,
27u,2/6/2011,0.280,
27u,2/7/2011,0.040,
27u,2/8/2011,0.000,
27u,2/9/2011,0.000,
27u,2/10/2011,0.000,
27u,2/11/2011,0.000,
27u,2/12/2011,0.410,
27u,2/13/2011,0.230,
27u,2/14/2011,0.730,
27u,2/15/2011,0.300,
27u,2/16/2011,0.040,
27u,2/17/2011,0.110,
27u,2/18/2011,0.000,
27u,2/19/2011,0.000,
27u,2/20/2011,0.000,
27u,2/21/2011,0.190,
27u,2/22/2011,0.100,
27u,2/23/2011,0.170,
27u,2/24/2011,0.160,
27u,2/25/2011,0.040,
27u,2/26/2011,0.000,
27u,2/27/2011,0.270,
27u,2/28/2011,0.230,
27u,3/1/2011,0.190,
27u,3/2/2011,0.100,
27u,3/3/2011,0.320,
27u,3/4/2011,0.130,
27u,3/5/2011,0.000,
27u,3/6/2011,0.010,
27u,3/7/2011,0.000,
27u,3/8/2011,0.110,
27u,3/9/2011,1.080,
27u,3/10/2011,0.490,
27u,3/11/2011,0.020,
27u,3/12/2011,0.460,
27u,3/13/2011,0.730,
27u,3/14/2011,0.620,
27u,3/15/2011,0.420,
27u,3/16/2011,0.050,
27u,3/17/2011,0.000,
27u,3/18/2011,0.410,
27u,3/19/2011,0.000,
27u,3/20/2011,0.000,
27u,3/21/2011,0.020,
27u,3/22/2011,0.000,
27u,3/23/2011,0.000,
27u,3/24/2011,0.010,
27u,3/25/2011,0.220,
27u,3/26/2011,0.060,
27u,3/27/2011,0.220,
27u,3/28/2011,0.080,
27u,3/29/2011,0.190,
27u,3/30/2011,0.270,
27u,3/31/2011,0.090,
27u,4/1/2011,0.790,
27u,4/2/2011,0.260,
27u,4/3/2011,0.080,
27u,4/4/2011,0.410,
27u,4/5/2011,0.000,
27u,4/6/2011,0.470,
27u,4/7/2011,0.060,
