site, Date, Precipitation, Condition
65U,9/14/2019,0.070,P,
65U,9/15/2019,0.450,P,
65U,9/16/2019,0.010,P,
65U,9/17/2019,0.430,P,
65U,9/18/2019,0.340,P,
65U,9/19/2019,0.010,P,
65U,9/20/2019,0.010,P,
65U,9/21/2019,0.000,P,
65U,9/22/2019,0.270,P,
65U,9/23/2019,0.060,P,
65U,9/24/2019,0.000,P,
65U,9/25/2019,0.000,P,
65U,9/26/2019,0.110,P,
65U,9/27/2019,0.010,P,
65U,9/28/2019,0.140,P,
65U,9/29/2019,0.000,P,
65U,9/30/2019,0.000,P,
65U,10/1/2019,0.000,P,
65U,10/2/2019,0.000,P,
65U,10/3/2019,0.020,P,
65U,10/4/2019,0.090,P,
65U,10/5/2019,0.000,P,
65U,10/6/2019,0.000,P,
65U,10/7/2019,0.100,P,
65U,10/8/2019,0.040,P,
65U,10/9/2019,0.000,P,
65U,10/10/2019,0.000,P,
65U,10/11/2019,0.000,P,
65U,10/12/2019,0.000,P,
65U,10/13/2019,0.000,P,
65U,10/14/2019,0.000,P,
65U,10/15/2019,0.000,P,
65U,10/16/2019,0.550,P,
65U,10/17/2019,0.350,P,
65U,10/18/2019,0.540,P,
65U,10/19/2019,1.020,P,
65U,10/20/2019,0.100,P,
65U,10/21/2019,1.160,P,
65U,10/22/2019,0.130,P,
65U,10/23/2019,0.010,P,
65U,10/24/2019,0.000,P,
65U,10/25/2019,0.170,P,
65U,10/26/2019,0.000,P,
65U,10/27/2019,0.000,P,
65U,10/28/2019,0.000,P,
65U,10/29/2019,0.000,P,
65U,10/30/2019,0.000,P,
65U,10/31/2019,0.000,P,
65U,11/1/2019,0.000,P,
65U,11/2/2019,0.000,P,
65U,11/3/2019,0.000,P,
65U,11/4/2019,0.000,P,
65U,11/5/2019,0.000,P,
65U,11/6/2019,0.000,P,
65U,11/7/2019,0.000,P,
65U,11/8/2019,0.010,P,
65U,11/9/2019,0.340,P,
65U,11/10/2019,0.020,P,
65U,11/11/2019,0.000,P,
65U,11/12/2019,0.270,P,
65U,11/13/2019,0.010,P,
65U,11/14/2019,0.000,P,
65U,11/15/2019,0.310,P,
65U,11/16/2019,0.000,P,
65U,11/17/2019,0.280,P,
65U,11/18/2019,0.340,P,
65U,11/19/2019,0.270,P,
65U,11/20/2019,0.010,P,
65U,11/21/2019,0.000,P,
65U,11/22/2019,0.000,P,
65U,11/23/2019,0.000,P,
65U,11/24/2019,0.120,P,
65U,11/25/2019,0.030,P,
65U,11/26/2019,0.000,P,
65U,11/27/2019,0.000,P,
65U,11/28/2019,0.000,P,
65U,11/29/2019,0.000,P,
65U,11/30/2019,0.000,P,
65U,12/1/2019,0.040,P,
65U,12/2/2019,0.000,P,
65U,12/3/2019,0.000,P,
65U,12/4/2019,0.030,P,
65U,12/5/2019,0.000,P,
65U,12/6/2019,0.010,P,
65U,12/7/2019,0.560,P,
65U,12/8/2019,0.100,P,
65U,12/9/2019,0.000,P,
65U,12/10/2019,0.220,P,
65U,12/11/2019,0.560,P,
65U,12/12/2019,0.490,P,
65U,12/13/2019,0.030,P,
65U,12/14/2019,0.060,P,
65U,12/15/2019,0.000,P,
65U,12/16/2019,0.010,P,
65U,12/17/2019,0.000,P,
65U,12/18/2019,0.330,P,
65U,12/19/2019,1.470,P,
65U,12/20/2019,3.240,P,
65U,12/21/2019,0.860,P,
65U,12/22/2019,0.160,P,
65U,12/23/2019,0.080,P,
65U,12/24/2019,0.010,P,
65U,12/25/2019,0.000,P,
65U,12/26/2019,0.090,P,
65U,12/27/2019,0.050,P,
65U,12/28/2019,0.010,P,
65U,12/29/2019,0.030,P,
65U,12/30/2019,0.030,P,
65U,12/31/2019,0.510,P,
65U,1/1/2020,0.040,P,
65U,1/2/2020,0.490,P,
65U,1/3/2020,0.430,P,
65U,1/4/2020,0.250,P,
65U,1/5/2020,0.290,P,
65U,1/6/2020,1.550,P,
65U,1/7/2020,0.510,P,
65U,1/8/2020,0.010,P,
65U,1/9/2020,0.100,P,
65U,1/10/2020,0.710,P,
65U,1/11/2020,0.190,P,
65U,1/12/2020,0.310,P,
65U,1/13/2020,0.050,P,
65U,1/14/2020,0.100,P,
65U,1/15/2020,0.000,P,
65U,1/16/2020,0.000,P,
65U,1/17/2020,0.030,P,
65U,1/18/2020,0.430,P,
65U,1/19/2020,0.070,P,
65U,1/20/2020,0.040,P,
65U,1/21/2020,0.720,P,
65U,1/22/2020,0.460,P,
65U,1/23/2020,0.930,P,
65U,1/24/2020,0.700,P,
65U,1/25/2020,0.300,P,
65U,1/26/2020,0.330,P,
65U,1/27/2020,0.790,P,
65U,1/28/2020,0.650,P,
65U,1/29/2020,0.510,P,
65U,1/30/2020,0.490,P,
65U,1/31/2020,0.860,P,
65U,2/1/2020,1.360,P,
65U,2/2/2020,0.000,P,
65U,2/3/2020,0.090,P,
65U,2/4/2020,0.110,P,
65U,2/5/2020,0.070,P,
65U,2/6/2020,0.480,P,
65U,2/7/2020,0.360,P,
65U,2/8/2020,0.050,P,
65U,2/9/2020,0.000,P,
65U,2/10/2020,0.000,P,
65U,2/11/2020,0.000,P,
65U,2/12/2020,0.140,P,
65U,2/13/2020,0.020,P,
65U,2/14/2020,0.090,P,
65U,2/15/2020,0.090,P,
65U,2/16/2020,0.020,P,
65U,2/17/2020,0.000,P,
65U,2/18/2020,0.000,P,
65U,2/19/2020,0.000,P,
65U,2/20/2020,0.010,P,
65U,2/21/2020,0.000,P,
65U,2/22/2020,0.000,P,
65U,2/23/2020,0.360,P,
65U,2/24/2020,0.000,P,
65U,2/25/2020,0.000,P,
65U,2/26/2020,0.010,P,
65U,2/27/2020,0.000,P,
65U,2/28/2020,0.130,P,
65U,2/29/2020,0.080,P,
65U,3/1/2020,0.000,P,
65U,3/2/2020,0.010,P,
65U,3/3/2020,0.030,P,
65U,3/4/2020,0.010,P,
65U,3/5/2020,0.090,P,
65U,3/6/2020,0.530,P,
65U,3/7/2020,0.120,P,
65U,3/8/2020,0.000,P,
65U,3/9/2020,0.000,P,
65U,3/10/2020,0.000,P,
65U,3/11/2020,0.060,P,
65U,3/12/2020,0.000,P,
65U,3/13/2020,0.300,P,
65U,3/14/2020,0.000,P,
65U,3/15/2020,0.000,P,
65U,3/16/2020,0.000,P,
65U,3/17/2020,0.000,P,
65U,3/18/2020,0.000,P,
65U,3/19/2020,0.000,P,
65U,3/20/2020,0.000,P,
65U,3/21/2020,0.000,P,
65U,3/22/2020,0.000,P,
65U,3/23/2020,0.170,P,
65U,3/24/2020,0.090,P,
65U,3/25/2020,0.240,P,
65U,3/26/2020,0.010,P,
65U,3/27/2020,0.040,P,
65U,3/28/2020,0.310,P,
65U,3/29/2020,0.510,P,
65U,3/30/2020,0.720,P,
65U,3/31/2020,0.020,P,
65U,4/1/2020,0.000,P,
65U,4/2/2020,0.010,P,
65U,4/3/2020,0.000,P,
65U,4/4/2020,0.000,P,
65U,4/5/2020,0.000,P,
65U,4/6/2020,0.000,P,
65U,4/7/2020,0.000,P,
65U,4/8/2020,0.000,P,
65U,4/9/2020,0.000,P,
65U,4/10/2020,0.000,P,
65U,4/11/2020,0.000,P,
65U,4/12/2020,0.000,P,
65U,4/13/2020,0.000,P,
65U,4/14/2020,0.000,P,
65U,4/15/2020,0.000,P,
65U,4/16/2020,0.000,P,
65U,4/17/2020,0.000,P,
65U,4/18/2020,0.240,P,
65U,4/19/2020,0.000,P,
65U,4/20/2020,0.000,P,
65U,4/21/2020,0.000,P,
65U,4/22/2020,0.500,P,
65U,4/23/2020,0.070,P,
65U,4/24/2020,0.000,P,
65U,4/25/2020,0.630,P,
65U,4/26/2020,0.200,P,
65U,4/27/2020,0.200,P,
65U,4/28/2020,0.000,P,
65U,4/29/2020,0.060,P,
65U,4/30/2020,0.000,P,
65U,5/1/2020,0.000,P,
65U,5/2/2020,0.270,P,
65U,5/3/2020,0.150,P,
65U,5/4/2020,0.020,P,
65U,5/5/2020,0.000,P,
65U,5/6/2020,0.000,P,
65U,5/7/2020,0.000,P,
65U,5/8/2020,0.000,P,
65U,5/9/2020,0.000,P,
65U,5/10/2020,0.000,P,
65U,5/11/2020,0.030,P,
65U,5/12/2020,0.220,P,
65U,5/13/2020,0.050,P,
65U,5/14/2020,0.130,P,
65U,5/15/2020,0.000,P,
65U,5/16/2020,0.410,P,
65U,5/17/2020,0.080,P,
65U,5/18/2020,0.000,P,
65U,5/19/2020,0.000,P,
65U,5/20/2020,0.000,P,
65U,5/21/2020,0.240,P,
65U,5/22/2020,0.010,P,
65U,5/23/2020,0.000,P,
65U,5/24/2020,0.000,P,
65U,5/25/2020,0.100,P,
65U,5/26/2020,0.010,P,
65U,5/27/2020,0.000,P,
65U,5/28/2020,0.000,P,
65U,5/29/2020,0.000,P,
65U,5/30/2020,0.910,P,
65U,5/31/2020,0.150,P,
65U,6/1/2020,0.000,P,
65U,6/2/2020,0.010,P,
65U,6/3/2020,0.010,P,
65U,6/4/2020,0.000,P,
65U,6/5/2020,0.000,P,
65U,6/6/2020,0.000,P,
65U,6/7/2020,0.180,P,
65U,6/8/2020,0.010,P,
65U,6/9/2020,0.590,P,
65U,6/10/2020,0.030,P,
65U,6/11/2020,0.070,P,
65U,6/12/2020,0.150,P,
65U,6/13/2020,0.100,P,
65U,6/14/2020,0.010,P,
65U,6/15/2020,0.260,P,
65U,6/16/2020,0.010,P,
65U,6/17/2020,0.000,P,
65U,6/18/2020,0.000,P,
65U,6/19/2020,0.000,P,
65U,6/20/2020,0.040,P,
65U,6/21/2020,0.000,P,
65U,6/22/2020,0.000,P,
65U,6/23/2020,0.000,P,
65U,6/24/2020,0.000,P,
65U,6/25/2020,0.000,P,
65U,6/26/2020,0.000,P,
65U,6/27/2020,0.090,P,
65U,6/28/2020,0.070,P,
65U,6/29/2020,0.000,P,
65U,6/30/2020,0.000,P,
65U,7/1/2020,0.000,P,
65U,7/2/2020,0.000,P,
65U,7/3/2020,0.000,P,
65U,7/4/2020,0.000,P,
65U,7/5/2020,0.000,P,
65U,7/6/2020,0.000,P,
65U,7/7/2020,0.240,P,
65U,7/8/2020,0.030,P,
65U,7/9/2020,0.000,P,
